time,station_id,node_id,queue_length,occupied_piles,waiting_vehicles,charging_slots
23,34,6386646158,0,0,[],"[None, None]"
23,35,12776127686,0,0,[],"[None, None]"
23,36,12776127687,0,0,[],"[None, None]"
23,37,12776127688,0,0,[],"[None, None]"
23,38,12776127689,0,0,[],"[None, None]"
23,39,12776127690,0,0,[],"[None, None]"
23,40,12776127691,0,0,[],"[None, None]"
23,41,4084644936,0,0,[],"[None, None]"
23,42,1174948856,0,0,[],"[None, None]"
23,43,5227263043,0,0,[],"[None, None]"
23,44,3359333919,0,0,[],"[None, None]"
23,45,8293663947,0,0,[],"[None, None]"
23,46,12777982601,0,0,[],"[None, None]"
23,47,8341547329,0,0,[],"[None, None]"
23,48,5232087693,0,0,[],"[None, None]"
23,49,8564126435,0,0,[],"[None, None]"
23,50,8564126440,0,0,[],"[None, None]"
23,51,8564126438,0,0,[],"[None, None]"
23,52,6417062246,0,0,[],"[None, None]"
23,53,8261604036,0,0,[],"[None, None]"
23,54,8563847378,0,0,[],"[None, None]"
23,55,12248565005,0,0,[],"[None, None]"
23,56,13109905631,0,0,[],"[None, None]"
24,0,2896525936,0,0,[],"[None, None]"
24,1,5229674646,0,0,[],"[None, None]"
24,2,5318075316,0,0,[],"[None, None]"
24,3,9083346991,0,0,[],"[None, None]"
24,4,2212686561,0,0,[],"[None, None]"
24,5,13403837890,0,0,[],"[None, None]"
24,6,11780099853,0,0,[],"[None, None]"
24,7,8311429790,0,0,[],"[None, None]"
24,8,2189504431,0,0,[],"[None, None]"
24,9,12184400264,0,0,[],"[None, None]"
24,10,8524589575,0,0,[],"[None, None]"
24,11,4638394171,0,0,[],"[None, None]"
24,12,12607605906,0,0,[],"[None, None]"
24,13,5227839640,0,0,[],"[None, None]"
24,14,8567221411,0,0,[],"[None, None]"
24,15,5227839750,0,0,[],"[None, None]"
24,16,2183271343,0,0,[],"[None, None]"
24,17,12772227058,0,0,[],"[None, None]"
24,18,12772227059,0,0,[],"[None, None]"
24,19,12772227060,0,0,[],"[None, None]"
24,20,12772227061,0,0,[],"[None, None]"
24,21,12772227062,0,0,[],"[None, None]"
24,22,6854581441,0,0,[],"[None, None]"
24,23,5315933054,0,0,[],"[None, None]"
24,24,12798065832,0,0,[],"[None, None]"
24,25,12774584141,0,0,[],"[None, None]"
24,26,12774691148,0,0,[],"[None, None]"
24,27,12774691150,0,0,[],"[None, None]"
24,28,12774691151,0,0,[],"[None, None]"
24,29,12774691152,0,0,[],"[None, None]"
24,30,12774691153,0,0,[],"[None, None]"
24,31,12774691154,0,0,[],"[None, None]"
24,32,12776127683,0,0,[],"[None, None]"
24,33,12776127684,0,0,[],"[None, None]"
24,34,6386646158,0,0,[],"[None, None]"
24,35,12776127686,0,0,[],"[None, None]"
24,36,12776127687,0,0,[],"[None, None]"
24,37,12776127688,0,0,[],"[None, None]"
24,38,12776127689,0,0,[],"[None, None]"
24,39,12776127690,0,0,[],"[None, None]"
24,40,12776127691,0,0,[],"[None, None]"
24,41,4084644936,0,0,[],"[None, None]"
24,42,1174948856,0,0,[],"[None, None]"
24,43,5227263043,0,0,[],"[None, None]"
24,44,3359333919,0,0,[],"[None, None]"
24,45,8293663947,0,0,[],"[None, None]"
24,46,12777982601,0,0,[],"[None, None]"
24,47,8341547329,0,0,[],"[None, None]"
24,48,5232087693,0,0,[],"[None, None]"
24,49,8564126435,0,0,[],"[None, None]"
24,50,8564126440,0,0,[],"[None, None]"
24,51,8564126438,0,0,[],"[None, None]"
24,52,6417062246,0,0,[],"[None, None]"
24,53,8261604036,0,0,[],"[None, None]"
24,54,8563847378,0,0,[],"[None, None]"
24,55,12248565005,0,0,[],"[None, None]"
24,56,13109905631,0,0,[],"[None, None]"
25,0,2896525936,0,0,[],"[None, None]"
25,1,5229674646,0,0,[],"[None, None]"
25,2,5318075316,0,0,[],"[None, None]"
25,3,9083346991,0,0,[],"[None, None]"
25,4,2212686561,0,0,[],"[None, None]"
25,5,13403837890,0,0,[],"[None, None]"
25,6,11780099853,0,0,[],"[None, None]"
25,7,8311429790,0,0,[],"[None, None]"
25,8,2189504431,0,0,[],"[None, None]"
25,9,12184400264,0,0,[],"[None, None]"
25,10,8524589575,0,0,[],"[None, None]"
25,11,4638394171,0,0,[],"[None, None]"
25,12,12607605906,0,0,[],"[None, None]"
25,13,5227839640,0,0,[],"[None, None]"
25,14,8567221411,0,0,[],"[None, None]"
25,15,5227839750,0,0,[],"[None, None]"
25,16,2183271343,0,0,[],"[None, None]"
25,17,12772227058,0,0,[],"[None, None]"
25,18,12772227059,0,0,[],"[None, None]"
